user_country,source,content,date
Planet Earth,Twitter for iPhone,@thejtlewis @JoeBiden Why won’t Trump release tax returns?,2020-09-29T23:59:39+00:00
Unites States of America,Twitter Web App,"@TheConsciousLee Perhaps you can explain to the masses how (wealthy people's) taxes *really* work.  Here's @KamalaHarris's for an example. I'm sure you know how to read the forms. Get after it, bud. https://t.co/XV2stKKoUV https://t.co/JUk77qaLvA",2020-09-29T23:59:39+00:00
,Twitter Web App,@realDonaldTrump A staggering 77% of business leaders polled by Yale say they plan to vote for Joe Biden over Trump in the November election. That's despite Biden's proposals to hike tax rates on both corporations and the high-income households.,2020-09-29T23:59:39+00:00
Maryland,Twitter for iPad,@delawareonline He’s got a better tax accountant.,2020-09-29T23:59:39+00:00
"Sammamish, WA",Twitter for Android,My taxes are inside this tiny rubik's cube,2020-09-29T23:59:39+00:00
"Nashville, TN",Twitter for iPhone,@UKUebel @POTUS Can’t be mad at the man. Can only be mad at the system. You would do the same if it was offered to you to not pay taxes.,2020-09-29T23:59:39+00:00
,Twitter Web App,"@ASavageNation He didn't do anything wrong, paid tens of millions in tax during his lifetime.",2020-09-29T23:59:38+00:00
America ,Twitter for Android,@AsapBasile98 @CBSNews He'll probably walk off stage when someone asks about his taxes,2020-09-29T23:59:38+00:00
,Twitter for Android,@Lin5051 @AndrewBreitbar8 @Retromaven @GovMLG When he lied about his debts he committed evasion. Avoidance is when you legally avoid paying taxes. He did both.   https://t.co/sGtMA8uDzO,2020-09-29T23:59:38+00:00
,Twitter for iPhone,"@Ilhan Yeah-he used the tax laws passed when @SpeakerPelosi was speaker in 2008. Smh, You don’t know what you’re talking about. Besides, you should be behind bars anyways.",2020-09-29T23:59:38+00:00
wherever God puts me,Twitter for Android,@NahBabyNah @barblmurphy @KamalaHarris Well her skills usually dont end up on tax returns,2020-09-29T23:59:37+00:00
